%-(	-2.4000000000000004
%-)	2.4000000000000004
alaikum	1.6
alam	0.8
alamat	-0.6399999999999999
alami	-1.2000000000000002
alamiah	-0.8
alang	-1.0000000000000002
alangkah	0.6799999999999999
alap	3.0
alas	-0.3599999999999999
alas kata	-2.52
alasan	-1.8800000000000001
alat kelamin	-2.4000000000000004
alat negara	-2.4000000000000004
alat vital	-1.6
alay	0.3999999999999999
album	0.8
albumnya	-1.6
alegro	1.0
alem	1.0
aleman	1.0
alergi	-2.46
alfa	4.0
alfamart	4.0
alhamdulilah	2.4000000000000004
alhamdulillah	4.0
alhasil	-0.2400000000000002
aliansi	-2.4000000000000004
alibi	-3.2
alien	-0.8
alih generasi	3.2
alim	2.1799999999999997
alim arif	2.7
alir	-3.0
alir udara	-0.8
aliran	-2.0
aliran udara	-0.8
alit	-1.6800000000000002
alkisah	-3.2
alku	-4.0
allah	3.0
alobar	-3.2
alone	-2.4000000000000004
alot	-1.6
alpa	-1.2000000000000002
alternatif	2.88
alum	-1.6800000000000002
alun-alun	-2.4000000000000004
alur	0.3999999999999999
alur (sungai)	2.0
alya	4.0
am	4.0
ama	-0.16000000000000014
amah	-4.0
amal	2.1
amalan	3.2
amalia_qiqi	4.0
amalia_rizky	1.6800000000000002
aman	3.48
amanah	4.0
amanat	2.0
amandel	-3.26
amarah	-4.0
amat	1.48
amat sangat	-1.52
amatin	-1.6
amatir	4.0
ambai	-4.0
ambalan	-3.2
ambang	2.76
ambau	-2.0
ambek	-3.0
ambekan	1.1600000000000001
ambigu	-2.266666666666667
ambiguitas	-4.0
ambil	-2.2
ambilan	2.4000000000000004
ambisi	1.0266666666666666
ambisius	1.4800000000000002
ambivalen	-2.52
amblas	-1.9000000000000004
ambles	-3.2
ambring-ambringan	-2.0
ambruk	-4.0
amburadul	0.0
amel	4.0
amerta	0.08000000000000007
ametis	-3.2
amfibi	-2.52
amikal	2.08
amin	0.0
amit	-3.2
amit-amit	-4.0
amor	-1.6
amoral	-2.6133333333333333
ampai	-0.6000000000000001
ampang	1.52
ampas	-2.3200000000000003
ampas (kopi)	0.8
ampas kopi	-1.6
ampel	-2.4000000000000004
ampela	-4.0
amplop	2.4000000000000004
ampu	-0.5
ampuh	4.0
ampun	-1.36
ampunan	-2.52
ampuni	-1.6
amtenar	-2.4000000000000004
amuk	-2.2
ana	-0.8
anak	-0.56
anak Adam	2.4000000000000004
anak air	-3.2
anak angin	1.52
anak bawang	-2.3
anak bedil	-2.4000000000000004
anak buah	-2.76
anak bukit	-3.2
anak bungsu	-2.52
anak cucu	-2.4000000000000004
anak dara	-3.0
anak didik	2.4000000000000004
anak katak	-2.52
anak negeri	4.0
anak penak	-2.4000000000000004
anak pinak	-2.4000000000000004
anak sasian	2.4000000000000004
anak sekolah	2.4000000000000004
anak-anakan	-2.4000000000000004
anakan	4.0
analisis	3.2
analitis	-1.1600000000000001
analog	-4.0
analogi	-1.0
anarki	-3.6
anarkis	-3.5
ancai	-3.26
ancak-ancak	2.52
ancam	-3.2
ancaman	-3.4
ancok	-4.0
ancuk	-4.0
anda	-0.8
andai	1.6
andal	2.6
andalan	4.0
andeka	-2.4000000000000004
andil	3.2
andini	1.6
androk	-3.0
andur	2.4000000000000004
aneh	-1.0000000000000002
aneka	2.64
anekdot	-1.6
angan	0.9600000000000002
angan-angan	1.54
angel	4.0
anggai	-2.4000000000000004
anggapan	3.2
anggar	2.4000000000000004
anggar-anggar	-2.0
anggara	-2.2
anggaran	-2.0
anggota	0.0
angguk	1.4
anggun	2.1
anggur	-3.1
angguran	-3.2
angin	-1.8399999999999999
angin lalu	-4.0
angin sepoi-sepoi	1.52
angin-anginan	-2.7199999999999998
angit	-4.0
angka	0.96
angka ganjil	0.48
angka gasal	0.48
angkara	0.0
angkat	2.4000000000000004
angkat kaki	-4.0
angkat tangan	-2.3200000000000003
angkat topi	-1.4200000000000002
angkatan	-4.0
angker	-2.04
angkot	-0.8
angkuh	-1.8
angkup	-2.4000000000000004
angkut	0.8
angler	1.6800000000000002
anglo	-3.2
angpau	3.2
angsur	0.8
aniaya	-2.04
animo	2.8600000000000003
anja	4.0
anjak	-2.7
anjay	-3.2
anjeng	-4.0
anjer	-2.4000000000000004
anjg	-4.0
anjing	-3.466666666666667
anjing tanah	-1.2599999999999998
anjir	-2.8
anjis	-0.8
anjlok	-3.2
anjung	3.2
anjungan	-0.3400000000000002
anjur	-1.6
anjuran	-1.6
anom	-2.74
anomali	-1.9600000000000002
anonim	-2.0
ansar	3.2
antagoni	-3.2
antagonisme	-3.2
antagonistis	1.4800000000000002
antap	-2.88
antar	2.4800000000000004
antara	0.8799999999999999
antarbangsa	-2.0
antek	-2.7
antem	-3.2
anteng	1.7200000000000002
anti	-1.6
anti-sosial	-3.2
antik	4.0
antipati	-2.52
antiseptik	0.7200000000000002
antisipasi	1.6
antitesis	-2.4000000000000004
antitetis	1.0
antologi	0.8
antuk	-3.2
antun	-0.7000000000000002
antusias	-2.4
antusiasme	2.4000000000000004
anu	-2.4000000000000004
anugerah	-0.19999999999999996
anut	0.7200000000000001
anyar	1.7000000000000002
anyep	-1.9600000000000002
anying	-4.0
anyir	-1.86
apa	-2.4000000000000004
apa adanya	0.0
apaan	-3.16
apabila	2.0
apak	-2.5999999999999996
apalagi	2.0
apalah	-2.12
apanya	-2.4000000000000004
apapun	2.24
aparat	-2.4000000000000004
aparatus	-2.4000000000000004
apas	1.8
apasi	-2.4000000000000004
apasih	-3.2
apatis	-2.8400000000000003
apek	-3.2
apel	-4.0
apendiks	-2.0
apes	-2.9600000000000004
api	1.5999999999999999
api-api	-3.2
apik	4.0
apit	-2.4000000000000004
apiun	-2.4000000000000004
apkir	-3.2
apkiran	-3.2
aplaus	1.4800000000000002
aplikasi	-0.2400000000000002
apo-	-2.0
app	2.5599999999999996
apps	4.0
apresiasi	4.0
arabika	1.6
arah	-2.4000000000000004
arah-arah	1.2799999999999998
arahan	-2.4000000000000004
arak	-0.7
aram	-2.3400000000000007
arbitrer	-4.0
arca	-2.4000000000000004
argumen	-3.2
arif	0.9199999999999999
arifin	2.52
arik	-2.4000000000000004
aristokrat	0.52
arit	-1.0
arkais	-1.24
arketipe	2.7
armada	-4.0
army	-4.0
arogan	-2.0
aroma	4.0
arsip	-4.0
arsitektur	0.05999999999999994
arti	0.8
artian	2.4000000000000004
artifisial	0.6200000000000001
artik	-3.0
artikel	-3.2
artis	1.6
artistik	2.2
aru	-4.0
aru-aru	-3.2
arung	0.8
arus udara	-3.2
arwah	0.52
asa	1.52
asah	-2.4000000000000004
asah asih asuh	2.06
asai	-2.52
asak	-1.0000000000000002
asal	1.04
asal usul	-3.2
asal-asalan	-4.0
asam	-1.4666666666666668
asan tak asan	-3.5
asap	-1.6
asas	-4.0
asasi	1.0
aseptik	2.52
asese	2.0
asfal	-3.1
asi	0.48
asian	3.2400000000000007
asid	-3.26
asih	-0.19999999999999996
asik	3.2
asin	-3.0
asing	-2.2800000000000002
asket	1.6
asketisme	1.6
asli	1.4666666666666668
asmara	0.7866666666666667
asoi	2.22
asor	-3.04
asosiasi	-1.9
aspek	-2.4000000000000004
aspiran	-3.5
aspirasi	1.7200000000000004
asrama	2.4000000000000004
asri	2.4
assalamualaikum	2.4000000000000004
astaga	-2.4
astagfirullah	-0.8
astagfirulloh	-3.2
astaghfirullah	-2.4000000000000004
asu	-4.0
asuh	0.8
asumsi	-2.4000000000000004
asusila	-2.7199999999999998
aswad	-2.6
asyik	3.24
asyik masyuk	2.52
asyu	-4.0
atap	-0.24
atas	-1.52
atas-mengatasi	-1.0
atasan	-0.7999999999999998
ateis	-2.52
atensi	1.6
ateret	0.48
ati	-0.8
atm	1.04
atma	-1.4800000000000002
atmosfer	2.52
ato	-1.7599999999999998
atom	2.4000000000000004
atraktif	2.5600000000000005
atresia	-2.4000000000000004
atribut	-2.4000000000000004
atuh	-0.8
atur	-0.6800000000000002
aturan	1.04
atut	-1.6
atw	1.3600000000000003
aur	-2.4000000000000004
aurat	-1.6
aus	-3.3200000000000003
auta	-0.3400000000000001
autentik	1.2000000000000002
available	2.88
aversi	-3.2
awa-	-2.58
awahama	0.7200000000000002
awak	0.0
awal	-0.16000000000000003
awalnya	-1.0
awam	-1.3600000000000003
awan hitam	-2.0
awan kelabu	-2.9600000000000004
awan mengandung hujan	-2.0
awanama	-2.0
awang-awang	2.0
awang-gemawang	2.0
awas	-0.3466666666666667
awat	4.0
awet	3.16
awi	-2.4000000000000004
awur	-2.52
awut	-3.2
awut-awutan	-2.7199999999999998
aya	2.4000000000000004
ayahanda	0.8
ayal	-2.54
ayam	0.8
ayam kampung	-3.0
ayat	-3.2
ayem	4.0
ayo	2.0
ayu	3.6
ayun	-1.46
ayunan	0.0
azab	-3.5866666666666664
azamat	2.38
azimat	-2.4000000000000004
aziz	2.14
azmat	-0.6000000000000001
bab	-0.3400000000000001
babad	3.0
babak	-3.2
babak belur	-3.0
babakbundas	-3.0
babangus	-4.0
babar	-0.8
babaran	2.4000000000000004
babe	2.4000000000000004
babi	-3.6
babil	-2.8600000000000003
bablas	-4.0
babu	-4.0
baby	1.6
baca	1.6
bacar mulut	-1.04
bacin	-2.64
bacok	-3.2
bacol	-4.0
bacot	-2.9333333333333336
bacul	-2.0
bad	-3.2
badai	-3.2
badak	2.32
badan	0.7999999999999998
badaniah	-0.52
badik	-2.52
badmood	-3.2
badung	-2.6
badut	-1.6
bagai	-1.3600000000000003
bagaikan	2.0
bagaimana pun	-1.6
bagak	2.8200000000000003
bagal	-1.52
bagas	2.14
bagi	0.32000000000000006
bagian	-2.16
baginda	0.6
bagong	-4.0
bagur	2.0
bagus	1.6000000000000003
bagusan	-1.2
baguss	4.0
bagusss	4.0
bah	-0.20000000000000018
bahadur	2.5999999999999996
bahaduri	2.06
bahagia	2.4
bahak	-2.0
bahala	-2.4000000000000004
bahan	-1.08
bahana	0.16000000000000014
bahari	0.5999999999999999
baharu	0.1200000000000001
bahas	1.6
bahasa	-1.3599999999999999
bahasan	0.8
bahaya	-3.4
bahenol	1.4000000000000004
baheula	-2.2800000000000007
bahlul	-2.54
bahtera	-2.4000000000000004
bahwasanya	-4.0
baiat	-2.4000000000000004
baik	2.5066666666666664
baik hati	4.0
baik-baik	-1.2
baiklah	-1.2
baiknya	0.8
bail	-1.6
bain	1.3800000000000001
bait	-2.4000000000000004
bajak	-3.2
bajik	2.48
bajing	-3.2
bajingan	-3.2533333333333334
baju	0.9600000000000001
bajul	-1.7600000000000002
baka	-2.08
bakal	0.4000000000000002
bakal buah	-2.52
bakar	-2.8
bakat	2.266666666666667
bakda	-2.0
bakh	3.3600000000000003
bakhil	-0.76
baki	-1.4800000000000002
bakir	2.7800000000000002
baksis	1.6
baktau	-4.0
bakti	2.8600000000000003
baku	-0.21999999999999997
bakul	-0.76
bakup	-3.0
bala	-3.5
bala bencana	-4.0
balah	2.0
balai	-2.4000000000000004
balairung	-2.4000000000000004
balan	-3.0
balas	-1.12
balasan	2.4000000000000004
balau	-3.0
balegug	-4.0
balela	-2.8000000000000003
bales	-2.4000000000000004
balesnya	-1.6
balik	-1.7200000000000002
balik adab	-1.24
balik akal	-3.2
balik gagang	-2.0
balkon	-2.4000000000000004
balu	-3.0
balung	-3.2
balur	-3.2
balut	-3.0
bambu	-2.4000000000000004
bambung	-2.7
banal	-1.4200000000000004
banat	-3.2
bancang	-3.6400000000000006
bancet	-2.08
banci	-1.8
bancuh	-3.0
bandang	-3.2
bandar	-3.2
bandea	-1.4800000000000002
bandel	-3.24
banding	2.0
bandingan	-1.0
bandit	-3.3200000000000003
bando	-3.2
bandung	-0.8
bangan	-0.8
bangang	-2.7
bangat	-0.52
bangbung	-3.2
banget	1.52
bangett	-1.6
bangga	3.2000000000000006
bangir	2.0
bangkai	-3.2
bangkang	-2.7
bangkar	-2.52
bangke	-4.0
bangkit	-0.8
bangkit selera	2.4000000000000004
bangkot	-0.48
bangkrut	-4.0
bangle	-3.2
bangor	-2.24
bangpak	-2.2399999999999998
bangsa	4.0
bangsai	-3.0
bangsal	-2.4000000000000004
bangsat	-4.0
bangsawan	0.22000000000000008
bangun	-2.0
banjir	-2.4
banking	-1.5999999999999999
bantah	-2.3000000000000003
bantah-bantah	4.0
bantai	-3.26
bantalan	2.4000000000000004
bantar	-3.24
bantat	2.52
banteng	-2.4000000000000004
banter	0.5599999999999998
bantet	-2.4000000000000004
banting	-1.9
bantu	0.7200000000000001
bantuan	1.8399999999999999
bantuin	2.4000000000000004
banyak	1.2400000000000002
banyak akal	2.2800000000000002
banyak bicara	-0.6400000000000002
banyak cakap	-1.04
banyak cincong	-3.6
banyak mulut	-1.04
banyak omong	-1.04
banyaknya	3.16
banyol	-0.7800000000000001
banyolan	1.7000000000000002
bapa	2.4000000000000004
bapanda	2.4000000000000004
bapang	2.4000000000000004
baper	-3.2
baperan	-3.2
bapet	-2.3600000000000003
bara	-0.7000000000000001
baradab	1.3200000000000003
barah	-3.0
barak	-0.9200000000000002
baran	4.0
barang	0.5599999999999998
barang-barang	3.76
barang-barangnya	4.0
barangkali	-1.2400000000000002
barangnya	0.72
barbar	-0.9199999999999999
barbari	-4.0
bareng	0.0
baret	-2.04
barier	-1.52
barikade	-1.52
baring	1.6
barisan	1.4800000000000002
barkas	-4.0
baru	1.12
barua	-4.0
baruh	-2.0
barusan	-1.0
barut	-2.4000000000000004
barzakh	-3.2
basa-basi	2.6
basah	4.0
basah kuyup	-3.5200000000000005
basal	-3.0
basau	-2.88
basi	-3.733333333333333
basir	1.6400000000000003
basis	1.3600000000000003
baskom	-3.3600000000000003
basmi	-4.0
bastar	-1.6
bata-bata	-1.4800000000000002
batal	-3.24
batalion	-1.2599999999999998
batang	-3.2
batara	2.0
batari	2.0
batas	-1.7200000000000002
batas (waktu)	0.0
batas waktu	-2.4000000000000004
batasan	2.4000000000000004
batel	-3.3600000000000003
baterai	-2.6000000000000005
batil	-3.3600000000000003
batin	-0.19999999999999996
batin (hati)	1.4800000000000004
batiniah	2.52
batu	-0.4
batu berdahak	-3.2
batu loncatan	-2.4000000000000004
batu penarung	-2.5199999999999996
batu sendi	2.0
batu tapak(an)	2.0
batu tapakan	2.0
batuk	-3.2
batuk darah	-3.2
batuk kecil	-3.2
batuk kering	-2.4000000000000004
batuk lelah	-3.2
batuk-batuk	-3.2
batung-batung	-3.2
bau	-1.9733333333333334
bau kencur	-3.04
bau tanah	-1.2600000000000002
baur	-2.52
bausuku	2.4000000000000004
baut	0.8
bawa	-1.6
bawaan	0.8000000000000002
bawah	0.039999999999999925
bawahan	-3.0
bawain	-2.4000000000000004
bawel	-3.6
baya	-1.04
bayan	2.0
bayang	1.6
bayang-bayang	3.2
bayangan	-0.2999999999999998
bayangkara	2.4000000000000004
bayar	-1.6
bayaran	-3.2
bayi	-2.4000000000000004
bayonet	-1.0
bayu	-3.1
bbrp	-0.8799999999999999
bebal	-3.2
beban	-1.4133333333333333
bebang	-3.0
bebas	-0.16000000000000014
bebat	-2.4000000000000004
bebel	-2.14
bebenah	2.36
beber	-1.1
beberapa	1.3600000000000003
bebodoran	1.3
becak	-4.0
becek	-2.88
becus	0.2999999999999998
beda	-0.8400000000000001
bedah	-1.3
bedan	-3.0
bedebah	-3.0
bedegang	0.3999999999999999
bedegap	0.9
bedegong	-3.24
bedel	-3.2
bedeng	-2.4000000000000004
bedol	-2.8600000000000003
beduk	-3.0
begadang	-3.2
begah	-0.68
begak	-0.7000000000000002
begal	-4.0
begana-begini	-3.2
begandering	3.0
begini	-0.8
beginian	-2.4000000000000004
begitu	-0.8799999999999999
begitu saja	-1.6
bego	-3.1199999999999997
begu	-3.2
beguk	-2.86
begundal	-2.7
beha	2.0
bejat	-3.38
bekal	2.4000000000000004
bekap	-2.4000000000000004
bekas	-0.8533333333333335
bekat	-0.24
beken	0.48
bekerja	-0.5599999999999998
bekernyut	-3.0
bekicot	-3.2
beku	-2.52
belacak	1.2400000000000002
belaga	-1.32
belagu	2.8600000000000003
belah	-1.7599999999999998
belah ketupat	-3.2
belahan	-0.52
belai	-3.2
belaian	-2.4000000000000004
belain	-1.6
belajar	2.4000000000000004
belaka	-2.4
belakang	0.0
belakangan	0.48000000000000026
belalah	-1.0
belalak	-1.1600000000000001
belam	-2.4000000000000004
belang	-2.96
belangah	-1.1600000000000001
belanja	-0.8
belanjaan	1.12
belantara	-0.20000000000000018
belas	0.86
belas kasih	2.52
belasungkawa	-2.88
belat-belit	-0.19999999999999996
belati	-3.2
belegug	-4.0
beleid	2.52
belembang	-4.0
belendung	-1.3400000000000003
belenggu	-2.4000000000000004
belengket	-1.0
belengkok	-1.52
belenting	-0.76
belepotan	-4.0
beleter	-0.7400000000000002
beli	-0.8
belia	-1.4600000000000002
beliau	1.6800000000000002
beliin	-0.8
belikan	-0.8
beling	-1.9
belingsat	-2.8000000000000003
belinjo	-2.4000000000000004
belinya	2.8000000000000003
belis	-3.1
belit	-2.4000000000000004
beliut	-2.2399999999999998
belnja	1.6800000000000002
beloh	-3.5
belok	0.44000000000000017
belom	0.0
belongkot	-3.0
belongkotan	-3.0
beloon	-2.28
belot	-2.0
belu-belai	-1.86
belukar	2.4000000000000004
belulang	-2.4000000000000004
belus	-1.0
bena	1.88
benah hati	-1.3400000000000003
benak	-1.4800000000000002
benak kepala	0.0
benang	2.52
benang raja	3.2
benar	0.8533333333333334
benar-benar	1.28
bencana	-3.733333333333333
bencat	-3.5
benci	-2.9333333333333336
bencong	-2.5
bendahara	0.86
bendel	-4.0
bendera	-2.4000000000000004
benderang	-0.08000000000000007
bendoro	-3.2
bendu	-3.2
benduan	-3.0
bendung	-2.4000000000000004
bendungan	1.52
bener	0.44000000000000006
beneran	2.4000000000000004
bengah	-3.0
bengal	-2.8600000000000003
bengap	-2.2600000000000007
bengep	-3.0
benggil	-3.0
benggol	-3.0
bengis	-2.44
bengkak	-3.1
bengkak (muka)	-3.0
bengkak hati	-2.4000000000000004
bengkalai	-2.52
bengkeng	-2.2
bengkerap	-1.1
bengkil	-3.0
bengkok	-2.106666666666667
bengkol	-1.52
bengkong	-1.52
bengkung	-1.52
bengok	-2.86
bengong	-2.52
bengot	-2.0
benguk	-2.16
bengul	-3.0
benih	-2.08
bening	0.30666666666666664
benjol	-3.0
benjut	-2.2600000000000002
bentak	-4.0
bentakan	-4.0
bentan	-3.2
bentang	-2.3
bentol	-3.0
bentrok	-1.0666666666666667
bentrokan	-2.76
bentuk	1.3599999999999999
bentukan	-0.2999999999999998
bentul	-2.4000000000000004
bentur	0.8
benyai	-2.0
benyek	-2.0
benyot	-1.6800000000000002
beol	-3.5
bepergian	0.8
beperkara	-3.2
ber pengalaman	3.0
ber-sisalak	2.0
bera	-2.5599999999999996
beracah-acah	-1.0
beracun	-2.0
berada	1.56
beradab	3.3600000000000003
beradaptasi	3.2
beradat	2.32
beradu	-3.2
beradu kening	-0.9199999999999999
beradu lidah	-0.20000000000000018
beradu mulut	-0.6000000000000001
beraduk	-2.4000000000000004
beraga	-2.16
beragak-agak	0.8
beragam	1.5999999999999999
beragama	1.08
beragan	1.52
berahi	1.26
berair	-0.68
beraja	2.0
berak	-3.2
berak air	-3.2
berakad	-3.0
berakah	-0.6000000000000001
berakal	2.3400000000000003
berakar	-0.24
berakhir	-0.96
berakhlak	-0.4600000000000002
berakibat	2.4000000000000004
berakidah	3.2
beraksi	-0.5999999999999999
beralamat	1.4800000000000002
beralas	0.3400000000000001
beralasan	-3.2
beralaskan	-3.2
beralih	-0.52
beralih arah	-1.52
beralih bentuk	-2.4000000000000004
berambisi	0.24
berambu-rambu	-2.72
berambut	2.0
beramuk	-3.06
beramuk-amukan	-0.6000000000000001
beranak	2.4000000000000004
beranak bercucu	-2.4000000000000004
beranak cucu	-2.4000000000000004
beranak pinak	-2.4000000000000004
beranak-pinak	1.6
beranang	-2.4000000000000004
beranda	-1.6
berandal	-2.4000000000000004
berandalan	-1.76
berandang	3.0
beraneka	4.0
beraneka ragam	4.0
berang	-2.5
berang-berang	-2.52
berangai	-3.2199999999999998
berangan	-2.4000000000000004
berangan-angan	0.24
berangasan	1.04
beranggapan	3.0
beranggar lidah	-0.20000000000000018
berangin	0.43999999999999995
berangkal	-2.4000000000000004
berangkat	0.3999999999999999
berangsang	-2.8600000000000003
berangsangan	-2.2
berangsur	-2.7
berangta	2.52
berani	2.16
beranja-anja	1.0
beranjak	-2.7
beranta	2.52
berantak	-2.72
berantakan	-2.9600000000000004
berantara	-2.7
berantem	-3.2
berapat-rapat	-2.4000000000000004
berapi-api	1.6600000000000001
berapit	-0.10000000000000009
berarak	-2.0
berarakan	-2.24
beraras	3.2
beraroma	-3.0
berarti	0.8533333333333335
berarti (maksud)	1.4800000000000004
berarwah	2.24
berasa	-0.8
berasak	-2.4000000000000004
berasal	-2.4000000000000004
berasap	-2.0
berasas	0.6799999999999999
berasaskan	-2.52
berasimilasi	-2.4000000000000004
berasingan	-2.0
beraspirasi	0.24
berat	-0.44000000000000006
berat bibir	-2.0
berat ekor	-2.3800000000000003
berat hati	-3.6
berat kaki	-2.36
berat kepala	-3.04
berat mulut	3.0
berat otak	-3.3600000000000003
berat pinggul	-1.98
berat sebelah	2.52
berat siku	-2.36
berat tangan	-2.7800000000000002
berat telinga	-2.46
berat tulang	-2.7800000000000002
beratma	2.24
